"categorySetId","questionPhrase","questionType","questionImageId","solutionImageId","autor","pointsToAchieve","profession","level","Answer1","Answer2","Answer3","ZO1","ZO2","ZO3","ZO4","ZO5","solution1","solution2","solution3"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","132","133","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","132","133","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","132","133","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","132","133","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","134","135","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","b","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","136","137","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >18 V</SPAN>","<SPAN STYLE="""" >- 18 V</SPAN>","a","c","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","138","139","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","b","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","140","141","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","142","143","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >0 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >- 4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >- 9 V</SPAN>","c","e","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","Elektroinstallateur","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","Elektroplaner","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","Montage-Elektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","Netzelektriker","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","null","unbestimmt","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","null","NIL","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
"5.1.2","<SPAN STYLE="""" >Potenzial B</SPAN>","ZO","144","145","<SPAN STYLE="""" >FK</SPAN>","1","Hilfe&Demo","1","<SPAN STYLE="""" >Potenzial B</SPAN>","<SPAN STYLE="""" >Potenzial C</SPAN>","VOID","<SPAN STYLE="""" >- 9 V</SPAN>","<SPAN STYLE="""" >4,5 V</SPAN>","<SPAN STYLE="""" >9 V</SPAN>","<SPAN STYLE="""" >13,5 V</SPAN>","<SPAN STYLE="""" >- 13,5 V</SPAN>","c","b","VOID"
